u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
82930829,9228689886,0,182543763,primary,False,183.344,North Main Street,"LINESTRING (-111.8347094 41.7409682, -111.8347039 41.7410503, -111.834689 41.7417119, -111.8346662 41.7423475, -111.8346615 41.7426166)",79.1,1.2,8.3,-0.0,0.0,589113.2504766218,4,,US 91,,,,
82930829,82912567,0,182543769,tertiary,False,219.03199999999998,500 North,"LINESTRING (-111.8347094 41.7409682, -111.8345063 41.7409634, -111.834081 41.7409528, -111.834001 41.7409508, -111.833865 41.7409475, -111.833329 41.7409345, -111.8332599 41.7409328, -111.8322031 41.740907, -111.8320709 41.7409038)",45.2,91.9,17.4,0.016,0.016,376682.4975306509,,,,,,,
82927769,82916899,0,"[954776978, 10084931, 954776979]",trunk,False,216.79100000000003,North Main Street,"LINESTRING (-111.834792 41.739088, -111.834795 41.7389358, -111.8348105 41.7382936, -111.8348121 41.7382297, -111.834817 41.7380143, -111.8348272 41.7375866, -111.834829 41.7371386)",56.3,180.8,13.9,0.003,0.003,474243.3152325819,"['5', '6']",35 mph,US 89;US 91;UT 30,,,,
82927769,82930829,0,10086230,primary,False,209.187,North Main Street,"LINESTRING (-111.834792 41.739088, -111.8347858 41.7392321, -111.8347793 41.739391, -111.8347763 41.739475, -111.8347706 41.7396146, -111.8347519 41.7400736, -111.8347503 41.7400911, -111.8347454 41.7402334, -111.834733 41.7405267, -111.8347191 41.7408431, -111.8347094 41.7409682)",79.1,1.9,9.5,0.004,0.004,671499.2982802435,4,,US 91,,,,
82927769,82911326,0,"[11179042, 10082877]",tertiary,False,214.838,400 North,"LINESTRING (-111.834792 41.739088, -111.8349791 41.7390902, -111.8353856 41.7390952, -111.835518 41.7390969, -111.8356371 41.7390983, -111.8357719 41.7391, -111.836165 41.7391026, -111.8362345 41.7391035, -111.8366954 41.7391009, -111.837227 41.7390978, -111.8373811 41.7390969)",45.2,270.3,17.1,-0.004,0.004,369204.0063501508,,,,,,,
82927769,82912566,0,"[182543766, 954776980, 954776981, 954776982]",trunk,False,220.448,400 North,"LINESTRING (-111.834792 41.739088, -111.8345071 41.7390829, -111.8340902 41.7390754, -111.8339632 41.7390731, -111.8338882 41.7390717, -111.8335131 41.739065, -111.8333418 41.7390619, -111.8329532 41.7390549, -111.8328581 41.7390532, -111.8327121 41.7390506, -111.8326771 41.73905, -111.832463 41.7390461, -111.8323167 41.739043, -111.8321359 41.7390402)",64.4,91.4,12.3,0.014,0.014,560431.9311156161,"['5', '6', '7', '4']",40 mph,US 89;UT 30,,,,
82912566,82927769,0,"[954776982, 954776980, 954776981, 182543766]",trunk,False,220.44799999999998,400 North,"LINESTRING (-111.8321359 41.7390402, -111.8323167 41.739043, -111.832463 41.7390461, -111.8326771 41.73905, -111.8327121 41.7390506, -111.8328581 41.7390532, -111.8329532 41.7390549, -111.8333418 41.7390619, -111.8335131 41.739065, -111.8338882 41.7390717, -111.8339632 41.7390731, -111.8340902 41.7390754, -111.8345071 41.7390829, -111.834792 41.739088)",64.4,271.4,12.3,-0.014,0.014,559852.6342693672,"['5', '6', '4', '7']",40 mph,US 89;UT 30,,,,
82912566,82912567,0,"[182543771, 944576294]",residential,False,207.636,100 East,"LINESTRING (-111.8321359 41.7390402, -111.8321366 41.7391552, -111.8321275 41.7394482, -111.8321219 41.7397908, -111.8321206 41.7399217, -111.8321138 41.7403531, -111.8321104 41.7406215, -111.8321071 41.7408025, -111.8320709 41.7409038)",41.6,1.5,18.0,0.006,0.006,326264.90520760836,,,,,,,
82912566,82912564,0,182951684,tertiary,False,216.913,100 East,"LINESTRING (-111.8321359 41.7390402, -111.8321381 41.7388963, -111.8321445 41.7386514, -111.8321461 41.7386005, -111.8321487 41.7385103, -111.8321591 41.7381109, -111.8321619 41.7380427, -111.8321859 41.7372291, -111.8321911 41.7370899)",45.2,181.2,17.3,0.007,0.007,372920.46292893804,,,,,,,
82912566,82933904,0,"[954776984, 182952350, 954776983]",trunk,False,213.592,400 North,"LINESTRING (-111.8321359 41.7390402, -111.8319939 41.7390375, -111.8314757 41.7390284, -111.8313867 41.7390268, -111.8312436 41.7390242, -111.8311676 41.7390228, -111.8308095 41.7390164, -111.8306735 41.7390139, -111.8304064 41.7390091, -111.8297446 41.7389982, -111.8295624 41.7389939)",64.4,91.4,11.9,0.028,0.028,543161.5852535439,"['5', '4']",40 mph,US 89;UT 30,,,,
82933904,82912566,0,"[954776984, 182952350, 954776983]",trunk,False,213.592,400 North,"LINESTRING (-111.8295624 41.7389939, -111.8297446 41.7389982, -111.8304064 41.7390091, -111.8306735 41.7390139, -111.8308095 41.7390164, -111.8311676 41.7390228, -111.8312436 41.7390242, -111.8313867 41.7390268, -111.8314757 41.7390284, -111.8319939 41.7390375, -111.8321359 41.7390402)",64.4,271.4,11.9,-0.028,0.028,542445.4692224661,"['5', '4']",40 mph,US 89;UT 30,,,,
