u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
82915870,82935054,0,186842306,residential,False,201.236,400 South,"LINESTRING (-111.8223972 41.7236017, -111.8222737 41.7235983, -111.821293 41.7235709, -111.8201038 41.7235401, -111.819974 41.7235367)",41.6,92.1,17.4,-0.015,0.015,316306.01954847213,,,,,,,
82915874,82915870,0,186842314,residential,False,125.555,500 East,"LINESTRING (-111.822373 41.7247307, -111.8223972 41.7236017)",41.6,180.9,10.9,-0.009,0.009,197453.6152742937,,,,,,,
82915874,82920797,0,10084943,residential,False,100.754,River Heights Boulevard,"LINESTRING (-111.822373 41.7247307, -111.8219042 41.724813, -111.8212591 41.7250719)",41.6,67.7,8.7,0.056,0.056,159012.98951789582,,,,,,,
82915874,82922131,0,1042991039,residential,True,283.23800000000006,River Heights Boulevard,"LINESTRING (-111.822373 41.7247307, -111.8227566 41.7246909, -111.8231151 41.7246073, -111.8235736 41.7245947, -111.824361 41.724829, -111.8246903 41.724921, -111.8251188 41.724931, -111.8254883 41.7249067, -111.82568 41.7248957)",41.6,273.8,24.5,-0.033,0.033,444572.94443269895,,,,,,,
82920797,9806825992,0,"[10084084, 1068269485]",residential,False,84.281,550 East,"LINESTRING (-111.8212591 41.7250719, -111.8212647 41.7245447, -111.8209556 41.7245406)",41.6,156.9,7.3,-0.007,0.007,132803.24209521746,,,,,,,
82920797,82927892,0,10084943,residential,False,111.473,River Heights Boulevard,"LINESTRING (-111.8212591 41.7250719, -111.820703 41.7252284, -111.819975 41.7253595)",41.6,73.3,9.6,0.002,0.002,175644.90893172674,,,,,,,
82920797,82915874,0,10084943,residential,False,100.754,River Heights Boulevard,"LINESTRING (-111.8212591 41.7250719, -111.8219042 41.724813, -111.822373 41.7247307)",41.6,247.7,8.7,-0.056,0.056,158360.8424439884,,,,,,,
82927892,82922461,0,10084494,residential,False,217.752,Stewart Hill Drive,"LINESTRING (-111.819975 41.7253595, -111.8199742 41.7254335, -111.8199303 41.7255333, -111.8197742 41.7255974, -111.8193651 41.725593, -111.8186956 41.7255353, -111.8182195 41.7254851, -111.818028 41.7254956, -111.8179414 41.7255645, -111.8178773 41.7256156, -111.8178163 41.7257807)",41.6,75.3,18.8,0.066,0.066,342478.7719394629,,,,,,,
82927892,82916296,0,10084943,residential,False,317.967,River Heights Boulevard,"LINESTRING (-111.819975 41.7253595, -111.8198453 41.7253781, -111.8195842 41.7254156, -111.8193919 41.7254225, -111.8191912 41.7254102, -111.8190193 41.7253793, -111.8180122 41.725109, -111.8168011 41.7248108, -111.8165544 41.72475, -111.81631 41.7246898)",41.6,103.8,27.5,0.003,0.003,499362.0545781619,,,,,,,
82927892,82920797,0,10084943,residential,False,111.473,River Heights Boulevard,"LINESTRING (-111.819975 41.7253595, -111.820703 41.7252284, -111.8212591 41.7250719)",41.6,253.3,9.6,-0.002,0.002,175340.5879246433,,,,,,,
82927892,82924282,0,105757107,residential,False,79.801,600 East,"LINESTRING (-111.819975 41.7253595, -111.8199719 41.7252538, -111.8199541 41.724642)",41.6,178.8,6.9,-0.067,0.067,125537.7917722504,,,,,,,
82916296,82916309,0,10083572,residential,False,548.949,Orchard Drive,"LINESTRING (-111.81631 41.7246898, -111.8156831 41.7245184, -111.8152278 41.7244351, -111.8147726 41.7244205, -111.8133244 41.7244182, -111.8126284 41.7244931, -111.812419 41.7245744, -111.8121725 41.7247666, -111.8120094 41.7248435, -111.8117434 41.7248819, -111.8110564 41.7248888, -111.810729 41.7248921, -111.81001 41.7248994, -111.8099288 41.7249002)",41.6,87.5,47.5,0.012,0.012,861573.5560482682,,,,,,,
