osmid,y,x,street_count,elevation,highway,geometry
3724659961,41.7959302,-111.80439,4,1436.672,,POINT (-111.80439 41.7959302)
3724659964,41.7962248,-111.8051166,1,1434.048,turning_circle,POINT (-111.8051166 41.7962248)
3724659970,41.7969643,-111.803584,4,1446.309,,POINT (-111.803584 41.7969643)
3724660006,41.7992084,-111.8032055,2,1461.743,,POINT (-111.8032055 41.7992084)
3729663322,41.7345207,-111.8186111,1,1393.756,,POINT (-111.8186111 41.7345207)
3729787337,41.7610942,-111.8156479,3,1398.45,,POINT (-111.8156479 41.7610942)
3729787339,41.7611554,-111.818951,4,1395.772,,POINT (-111.818951 41.7611554)
3729787341,41.761222,-111.8164239,3,1397.721,,POINT (-111.8164239 41.761222)
3729787677,41.7648078,-111.8284982,3,1378.554,,POINT (-111.8284982 41.7648078)
3729787678,41.7650047,-111.8284769,3,1378.286,,POINT (-111.8284769 41.7650047)
3729787679,41.764801,-111.8288231,3,1378.533,,POINT (-111.8288231 41.764801)
3729787680,41.7648474,-111.8288661,3,1378.381,,POINT (-111.8288661 41.7648474)
3729787681,41.7649416,-111.8291892,3,1378.109,,POINT (-111.8291892 41.7649416)
3729787682,41.76426,-111.8287442,3,1379.432,,POINT (-111.8287442 41.76426)
3729787698,41.7650096,-111.8288486,3,1378.505,,POINT (-111.8288486 41.7650096)
3729787700,41.7650443,-111.8285234,3,1378.251,,POINT (-111.8285234 41.7650443)
3729787704,41.7648487,-111.8278674,3,1378.81,,POINT (-111.8278674 41.7648487)
3729787707,41.7647742,-111.8285526,3,1378.565,,POINT (-111.8285526 41.7647742)
3739550148,41.8463521,-111.8304486,3,1408.921,,POINT (-111.8304486 41.8463521)
3739550149,41.8463668,-111.8282951,3,1413.995,,POINT (-111.8282951 41.8463668)
3739550171,41.8474591,-111.8311658,3,1408.679,,POINT (-111.8311658 41.8474591)
3756777125,41.7409975,-111.8296378,3,1386.411,,POINT (-111.8296378 41.7409975)
3756777126,41.7407819,-111.8297177,3,1385.574,,POINT (-111.8297177 41.7407819)
3756777127,41.740739,-111.8294325,3,1386.406,,POINT (-111.8294325 41.740739)
3756777134,41.7407231,-111.8296217,3,1385.88,,POINT (-111.8296217 41.7407231)
3756777141,41.7409925,-111.829445,3,1386.67,,POINT (-111.829445 41.7409925)
3784969045,41.6347764,-111.9428819,1,1406.507,,POINT (-111.9428819 41.6347764)
3784969047,41.63425,-111.9474791,1,1424.176,,POINT (-111.9474791 41.63425)
3784969230,41.6101602,-111.9307715,3,1442.788,,POINT (-111.9307715 41.6101602)
3784969231,41.6099072,-111.9317042,3,1445.031,,POINT (-111.9317042 41.6099072)
3784969232,41.609898,-111.9345535,1,1454.932,,POINT (-111.9345535 41.609898)
3784969234,41.609898,-111.933789,3,1453.687,,POINT (-111.933789 41.609898)
3809979232,41.9157723,-111.9408339,1,1358.503,,POINT (-111.9408339 41.9157723)
3849748477,41.7158793,-111.8577992,3,1361.093,,POINT (-111.8577992 41.7158793)
3951033068,41.7656154,-111.8084358,3,1409.609,,POINT (-111.8084358 41.7656154)
3989243059,41.7350311,-111.8253556,3,1411.614,,POINT (-111.8253556 41.7350311)
3991032445,41.7784409,-111.794839,3,1443.255,,POINT (-111.794839 41.7784409)
4035948864,41.8316135,-111.6037629,1,1759.755,turning_circle,POINT (-111.6037629 41.8316135)
4035948868,41.8353984,-111.5935952,3,1771.241,,POINT (-111.5935952 41.8353984)
4035948884,41.6673067,-111.6272001,3,1696.288,,POINT (-111.6272001 41.6673067)
4185673782,41.773196,-111.7802292,1,1514.324,,POINT (-111.7802292 41.773196)
4185673785,41.7739281,-111.7787167,3,1532.442,,POINT (-111.7787167 41.7739281)
4185673889,41.7737882,-111.7906671,1,1462.352,,POINT (-111.7906671 41.7737882)
4185673894,41.7746903,-111.7940118,1,1451.044,,POINT (-111.7940118 41.7746903)
4185673896,41.7750024,-111.7931374,3,1452.467,,POINT (-111.7931374 41.7750024)
4185673898,41.7750744,-111.7940171,3,1449.619,,POINT (-111.7940171 41.7750744)
4185673899,41.7750764,-111.7948043,3,1448.561,,POINT (-111.7948043 41.7750764)
4185673901,41.7752564,-111.7929906,1,1452.696,turning_circle,POINT (-111.7929906 41.7752564)
4185673903,41.7766626,-111.779828,3,1524.534,,POINT (-111.779828 41.7766626)
4185673909,41.776944,-111.7799283,1,1524.626,,POINT (-111.7799283 41.776944)
4185673914,41.7793088,-111.777472,3,1563.547,,POINT (-111.777472 41.7793088)
4185673921,41.7798505,-111.777344,3,1568.983,,POINT (-111.777344 41.7798505)
4185673922,41.7799596,-111.7772203,1,1571.484,,POINT (-111.7772203 41.7799596)
4185673927,41.7799278,-111.7819258,1,1521.256,,POINT (-111.7819258 41.7799278)
4185673931,41.781111,-111.778462,3,1562.394,,POINT (-111.778462 41.781111)
4185673938,41.7815291,-111.7823943,3,1526.067,,POINT (-111.7823943 41.7815291)
4185673947,41.7834359,-111.7831855,3,1532.889,,POINT (-111.7831855 41.7834359)
4185673951,41.78373,-111.7799221,3,1563.548,,POINT (-111.7799221 41.78373)
4185673954,41.7838385,-111.7802492,3,1561.396,,POINT (-111.7802492 41.7838385)
4185673957,41.7838406,-111.7809192,3,1554.533,,POINT (-111.7809192 41.7838406)
4185673959,41.7838999,-111.7778092,1,1601.04,turning_circle,POINT (-111.7778092 41.7838999)
4185673964,41.784232,-111.7836209,3,1535.581,,POINT (-111.7836209 41.784232)
4185673971,41.785092,-111.7839213,3,1537.031,,POINT (-111.7839213 41.785092)
4185673979,41.78587,-111.779625,4,1589.884,,POINT (-111.779625 41.78587)
4185673981,41.785858,-111.779666,2,1589.281,,POINT (-111.779666 41.785858)
4185673986,41.7861585,-111.7895117,3,1499.057,,POINT (-111.7895117 41.7861585)
4185673987,41.7865249,-111.7818348,4,1566.812,,POINT (-111.7818348 41.7865249)
4185673991,41.786314,-111.7843236,4,1542.979,,POINT (-111.7843236 41.786314)
4185674001,41.7865181,-111.7769716,1,1625.963,,POINT (-111.7769716 41.7865181)
4185674008,41.787284,-111.7844597,3,1544.462,,POINT (-111.7844597 41.787284)
4185674010,41.78736,-111.785256,1,1539.319,turning_circle,POINT (-111.785256 41.78736)
4185674011,41.787642,-111.7844658,1,1546.725,,POINT (-111.7844658 41.787642)
4185674012,41.7876449,-111.7901284,4,1501.19,,POINT (-111.7901284 41.7876449)
4185674013,41.7876628,-111.7820712,1,1568.282,,POINT (-111.7820712 41.7876628)
4185674016,41.7887974,-111.7851491,1,1550.085,,POINT (-111.7851491 41.7887974)
4185674017,41.7895629,-111.7901215,3,1511.588,,POINT (-111.7901215 41.7895629)
4185674020,41.7898619,-111.7882726,3,1529.214,,POINT (-111.7882726 41.7898619)
4185674022,41.7905159,-111.7948134,3,1484.071,,POINT (-111.7948134 41.7905159)
4185674033,41.7918116,-111.7901158,3,1524.246,,POINT (-111.7901158 41.7918116)
4185674035,41.791759,-111.7863882,3,1556.056,,POINT (-111.7863882 41.791759)
4185674039,41.7918096,-111.7884515,3,1539.015,,POINT (-111.7884515 41.7918096)
4185674046,41.7919229,-111.7851866,1,1564.371,,POINT (-111.7851866 41.7919229)
4185674054,41.7928746,-111.7907076,3,1522.875,,POINT (-111.7907076 41.7928746)
4185674060,41.7933327,-111.7912424,3,1521.111,,POINT (-111.7912424 41.7933327)
4185674061,41.79392,-111.7915243,3,1521.866,,POINT (-111.7915243 41.79392)
4185674066,41.7949268,-111.7974964,3,1478.539,,POINT (-111.7974964 41.7949268)
4185674087,41.7985196,-111.7975145,1,1496.129,,POINT (-111.7975145 41.7985196)
4208799179,41.8460724,-111.8112023,3,1470.845,,POINT (-111.8112023 41.8460724)
4208799478,41.852643,-111.777036,3,1636.432,,POINT (-111.777036 41.852643)
4208799713,41.837994,-111.8031183,1,1487.346,,POINT (-111.8031183 41.837994)
4208799826,41.8335912,-111.805102,3,1473.847,,POINT (-111.805102 41.8335912)
4208799830,41.8335925,-111.804014,3,1479.198,,POINT (-111.804014 41.8335925)
4208799833,41.8335937,-111.802923,3,1485.403,,POINT (-111.802923 41.8335937)
4208799837,41.8353557,-111.8026176,1,1484.651,,POINT (-111.8026176 41.8353557)
4208799838,41.8380061,-111.8048413,3,1474.709,,POINT (-111.8048413 41.8380061)
4208799839,41.8379984,-111.8037416,3,1482.338,,POINT (-111.8037416 41.8379984)
4209221230,41.8020809,-111.80128,3,1477.394,,POINT (-111.80128 41.8020809)
4209221270,41.8020908,-111.7998438,3,1486.785,,POINT (-111.7998438 41.8020908)
4209221272,41.8021016,-111.7982745,3,1496.422,,POINT (-111.7982745 41.8021016)
4209221275,41.8021091,-111.7971841,4,1501.548,,POINT (-111.7971841 41.8021091)
4209221286,41.802146,-111.7918029,3,1533.261,,POINT (-111.7918029 41.802146)
4236631172,41.6428817,-111.8843783,1,1398.743,,POINT (-111.8843783 41.6428817)
4241797581,41.6160505,-111.9378089,1,1422.026,,POINT (-111.9378089 41.6160505)
4261399334,41.6270038,-111.8443479,2,1459.808,,POINT (-111.8443479 41.6270038)
4261399338,41.6262033,-111.8440522,3,1458.633,,POINT (-111.8440522 41.6262033)
4261399345,41.626322,-111.8434893,1,1459.878,turning_circle,POINT (-111.8434893 41.626322)
4261399362,41.6254304,-111.8352719,1,1462.666,turning_circle,POINT (-111.8352719 41.6254304)
4261399385,41.6424202,-111.8850873,1,1399.021,turning_circle,POINT (-111.8850873 41.6424202)
4261399386,41.6418384,-111.8827373,3,1399.677,,POINT (-111.8827373 41.6418384)
4261399589,41.6435409,-111.8824794,3,1394.807,,POINT (-111.8824794 41.6435409)
4261399591,41.6445524,-111.8824329,3,1391.881,,POINT (-111.8824329 41.6445524)
4261399595,41.6437671,-111.8836311,1,1394.15,turning_circle,POINT (-111.8836311 41.6437671)
4261399599,41.6416162,-111.8839831,1,1400.712,turning_circle,POINT (-111.8839831 41.6416162)
4309999755,41.7001216,-111.8623027,4,1363.303,,POINT (-111.8623027 41.7001216)
4367388039,41.794577,-111.7190817,1,1879.151,,POINT (-111.7190817 41.794577)
4367388267,41.7646793,-111.7830443,1,1522.658,turning_circle,POINT (-111.7830443 41.7646793)
4367388285,41.7517048,-111.78763,1,1503.731,turning_circle,POINT (-111.78763 41.7517048)
4367388299,41.7634032,-111.800953,1,1445.302,turning_circle,POINT (-111.800953 41.7634032)
4367388304,41.7650341,-111.8009101,3,1438.722,,POINT (-111.8009101 41.7650341)
4367388306,41.7657444,-111.800997,3,1440.121,,POINT (-111.800997 41.7657444)
4367388307,41.764946,-111.8023636,1,1433.693,turning_circle,POINT (-111.8023636 41.764946)
4367388315,41.7671082,-111.7978864,1,1459.106,turning_circle,POINT (-111.7978864 41.7671082)
4367388318,41.7657751,-111.7977939,3,1460.537,,POINT (-111.7977939 41.7657751)
4367407643,41.8820433,-111.7207771,1,1849.143,,POINT (-111.7207771 41.8820433)
4367407844,41.8706677,-111.7518753,1,1678.591,turning_circle,POINT (-111.7518753 41.8706677)
4419282934,41.7339746,-111.6651508,1,2317.116,,POINT (-111.6651508 41.7339746)
4419711173,41.7298444,-111.8068891,1,1454.815,turning_circle,POINT (-111.8068891 41.7298444)
4462080990,41.7027844,-111.9674846,3,1351.203,,POINT (-111.9674846 41.7027844)
4462080993,41.7058202,-111.9686271,1,1351.634,,POINT (-111.9686271 41.7058202)
4462147886,41.751738,-111.8192446,3,1402.599,,POINT (-111.8192446 41.751738)
4462159554,41.7554474,-111.8167627,1,1403.932,turning_circle,POINT (-111.8167627 41.7554474)
4462226984,41.7368813,-111.8209653,3,1414.319,,POINT (-111.8209653 41.7368813)
4462297723,41.7335368,-111.8149841,1,1394.476,turning_circle,POINT (-111.8149841 41.7335368)
4477478038,41.7177572,-111.8527387,3,1363.555,,POINT (-111.8527387 41.7177572)
4477478039,41.7177632,-111.8515282,3,1364.387,,POINT (-111.8515282 41.7177632)
4477478040,41.7181637,-111.8515932,1,1365.769,,POINT (-111.8515932 41.7181637)
4477478041,41.7175386,-111.8514875,1,1363.749,,POINT (-111.8514875 41.7175386)
4487345417,41.6847868,-111.8596661,3,1373.016,,POINT (-111.8596661 41.6847868)
4487390221,41.6789905,-111.871556,1,1369.192,turning_circle,POINT (-111.871556 41.6789905)
4487458882,41.6748169,-111.8434145,2,1384.701,,POINT (-111.8434145 41.6748169)
4487458884,41.6748341,-111.8440347,2,1384.229,,POINT (-111.8440347 41.6748341)
4487461205,41.6651451,-111.833666,3,1395.601,,POINT (-111.833666 41.6651451)
4489147034,41.6336793,-111.872352,3,1411.543,,POINT (-111.872352 41.6336793)
4489147036,41.6343761,-111.8716306,3,1411.588,,POINT (-111.8716306 41.6343761)
4489147037,41.6338164,-111.8707741,1,1418.31,turning_circle,POINT (-111.8707741 41.6338164)
4491256213,41.627296,-111.8320201,2,1462.888,,POINT (-111.8320201 41.627296)
4491256222,41.6272258,-111.8278809,2,1464.553,,POINT (-111.8278809 41.6272258)
4491256457,41.6272052,-111.8248366,4,1466.501,,POINT (-111.8248366 41.6272052)
4491256459,41.6313743,-111.8277823,1,1463.216,,POINT (-111.8277823 41.6313743)
4492957560,41.625023,-111.818927,3,1469.928,,POINT (-111.818927 41.625023)
4492957561,41.6249627,-111.8187072,3,1469.94,,POINT (-111.8187072 41.6249627)
4492957573,41.6251059,-111.8186182,3,1469.982,,POINT (-111.8186182 41.6251059)
4492957578,41.6252576,-111.8179771,4,1470.389,,POINT (-111.8179771 41.6252576)
4492957587,41.6247362,-111.8194939,1,1469.666,,POINT (-111.8194939 41.6247362)
4492957588,41.6246281,-111.8202789,1,1469.268,,POINT (-111.8202789 41.6246281)
4492957597,41.6269831,-111.8237778,1,1466.862,,POINT (-111.8237778 41.6269831)
4492957598,41.6270069,-111.8248413,1,1466.571,,POINT (-111.8248413 41.6270069)
4496362371,41.5705368,-111.8233997,1,1538.374,,POINT (-111.8233997 41.5705368)
4500800975,41.628705,-111.8104438,3,1474.238,,POINT (-111.8104438 41.628705)
4500802301,41.6309129,-111.8063347,1,1440.709,,POINT (-111.8063347 41.6309129)
4500802388,41.6302867,-111.8144479,3,1471.623,,POINT (-111.8144479 41.6302867)
4500802392,41.6287965,-111.8151,3,1472.169,,POINT (-111.8151 41.6287965)
4500802393,41.6301771,-111.8141179,1,1472.386,turning_circle,POINT (-111.8141179 41.6301771)
4500802394,41.6295227,-111.8147677,3,1472.716,,POINT (-111.8147677 41.6295227)
4500802395,41.6293772,-111.8142059,1,1473.117,turning_circle,POINT (-111.8142059 41.6293772)
4502890823,41.6851088,-111.828519,1,1387.615,turning_circle,POINT (-111.828519 41.6851088)
4502890824,41.6868244,-111.8275586,1,1391.718,,POINT (-111.8275586 41.6868244)
4502890840,41.6812535,-111.8085726,4,1465.701,,POINT (-111.8085726 41.6812535)
4502890841,41.6759908,-111.8087764,3,1439.791,,POINT (-111.8087764 41.6759908)
4502934058,41.6893802,-111.804405,3,1514.012,,POINT (-111.804405 41.6893802)
4502934060,41.6837661,-111.8021806,1,1539.163,,POINT (-111.8021806 41.6837661)
4502936405,41.6961697,-111.8089403,3,1480.921,,POINT (-111.8089403 41.6961697)
4505006016,41.7095734,-111.8292173,3,1375.568,,POINT (-111.8292173 41.7095734)
4506811445,41.7040517,-111.8110137,1,1460.16,,POINT (-111.8110137 41.7040517)
4506812189,41.713881,-111.812283,3,1398.699,,POINT (-111.812283 41.713881)
4506812254,41.7019761,-111.8050769,1,1480.656,,POINT (-111.8050769 41.7019761)
4506812400,41.7106213,-111.8291343,3,1375.446,,POINT (-111.8291343 41.7106213)
4506812401,41.7100925,-111.8285047,3,1376.648,,POINT (-111.8285047 41.7100925)
4506812402,41.7101217,-111.8299431,3,1374.42,,POINT (-111.8299431 41.7101217)
4506812403,41.710184,-111.8293335,3,1375.072,,POINT (-111.8293335 41.710184)
4506812404,41.7099923,-111.8289861,3,1375.421,,POINT (-111.8289861 41.7099923)
4506812405,41.7100067,-111.8293273,3,1375.225,,POINT (-111.8293273 41.7100067)
4506812407,41.7102451,-111.8292469,3,1375.098,,POINT (-111.8292469 41.7102451)
4506812411,41.7101904,-111.8289618,3,1375.525,,POINT (-111.8289618 41.7101904)
4506812415,41.7099489,-111.8290708,3,1375.334,,POINT (-111.8290708 41.7099489)
4506812418,41.7099756,-111.8292968,3,1375.253,,POINT (-111.8292968 41.7099756)
4513975165,41.7213141,-111.8184911,3,1390.605,,POINT (-111.8184911 41.7213141)
4513975167,41.72013,-111.8186394,1,1390.843,turning_circle,POINT (-111.8186394 41.72013)
4514153080,41.7323171,-111.7997154,3,1485.304,,POINT (-111.7997154 41.7323171)
4514153081,41.7326679,-111.7997316,3,1483.35,,POINT (-111.7997316 41.7326679)
4514154203,41.7234055,-111.8135547,3,1399.747,,POINT (-111.8135547 41.7234055)
4514154204,41.7212554,-111.8135914,3,1392.071,,POINT (-111.8135914 41.7212554)
4514154205,41.7212434,-111.8125866,3,1393.707,,POINT (-111.8125866 41.7212434)
4514154206,41.7233944,-111.8125548,3,1400.361,,POINT (-111.8125548 41.7233944)
4514154207,41.7225912,-111.8125662,3,1397.462,,POINT (-111.8125662 41.7225912)
4514154209,41.7218143,-111.8125779,3,1395.885,,POINT (-111.8125779 41.7218143)
4514154210,41.7217857,-111.8113033,1,1397.79,turning_circle,POINT (-111.8113033 41.7217857)
4514154212,41.7234027,-111.8121137,3,1401.072,,POINT (-111.8121137 41.7234027)
4514154213,41.7240386,-111.8120862,1,1403.046,turning_circle,POINT (-111.8120862 41.7240386)
4517461323,41.7056734,-111.845404,3,1364.716,,POINT (-111.845404 41.7056734)
4517461325,41.7056701,-111.8451925,3,1364.76,,POINT (-111.8451925 41.7056701)
4517461839,41.7043082,-111.8469907,1,1363.204,turning_circle,POINT (-111.8469907 41.7043082)
4517584888,41.7058012,-111.8720434,1,1354.166,,POINT (-111.8720434 41.7058012)
4532583248,41.7460123,-111.8012643,3,1464.064,,POINT (-111.8012643 41.7460123)
4532583249,41.7460063,-111.8009914,1,1463.551,turning_circle,POINT (-111.8009914 41.7460063)
4539981523,41.7454717,-111.8064635,1,1460.444,turning_circle,POINT (-111.8064635 41.7454717)
4539981631,41.7444922,-111.8118488,2,1458.299,,POINT (-111.8118488 41.7444922)
4540050477,41.7639487,-111.802481,1,1432.984,,POINT (-111.802481 41.7639487)
4540050674,41.7649305,-111.8209795,3,1387.598,,POINT (-111.8209795 41.7649305)
4541664435,41.7299585,-111.8324019,3,1384.616,,POINT (-111.8324019 41.7299585)
4545245731,41.7502139,-111.8377237,3,1374.502,,POINT (-111.8377237 41.7502139)
4545245732,41.7509688,-111.8377215,1,1375.593,,POINT (-111.8377215 41.7509688)
4552618796,41.7591912,-111.8480206,1,1364.374,,POINT (-111.8480206 41.7591912)
4552618798,41.7601439,-111.846351,3,1364.744,,POINT (-111.846351 41.7601439)
4552618799,41.7600448,-111.8462708,3,1364.671,,POINT (-111.8462708 41.7600448)
4552618800,41.7601303,-111.8460815,3,1364.93,,POINT (-111.8460815 41.7601303)
4552618801,41.7602303,-111.8461652,3,1364.976,,POINT (-111.8461652 41.7602303)
4552618820,41.7613023,-111.845936,4,1364.927,,POINT (-111.845936 41.7613023)
4552618862,41.7620566,-111.8439195,3,1366.526,,POINT (-111.8439195 41.7620566)
4552618863,41.7620689,-111.8444554,3,1365.619,,POINT (-111.8444554 41.7620689)
4552618866,41.7618648,-111.8459145,4,1365.006,,POINT (-111.8459145 41.7618648)
4552618869,41.7616951,-111.847368,3,1363.275,,POINT (-111.847368 41.7616951)
4552743794,41.7626182,-111.8439001,3,1366.57,,POINT (-111.8439001 41.7626182)
4552743807,41.7636906,-111.8438611,3,1366.208,,POINT (-111.8438611 41.7636906)
4552743823,41.7644052,-111.8438326,3,1365.878,,POINT (-111.8438326 41.7644052)
4552743824,41.7644468,-111.8459085,3,1363.292,,POINT (-111.8459085 41.7644468)
4552743825,41.7651852,-111.8458836,3,1362.547,,POINT (-111.8458836 41.7651852)
4552743826,41.7644157,-111.8443565,4,1364.756,,POINT (-111.8443565 41.7644157)
4552743830,41.76443,-111.8450708,4,1363.932,,POINT (-111.8450708 41.76443)
4552743835,41.7644431,-111.8457247,3,1363.425,,POINT (-111.8457247 41.7644431)
4552937000,41.7825192,-111.8226302,3,1372.906,,POINT (-111.8226302 41.7825192)
4552937001,41.7824765,-111.8208339,1,1376.251,turning_circle,POINT (-111.8208339 41.7824765)
4552937002,41.7830049,-111.8225983,3,1372.235,,POINT (-111.8225983 41.7830049)
4552937009,41.7836409,-111.8225611,3,1372.143,,POINT (-111.8225611 41.7836409)
4552937027,41.7880126,-111.8223441,3,1371.363,,POINT (-111.8223441 41.7880126)
4552937030,41.7877225,-111.8236707,3,1370.594,,POINT (-111.8236707 41.7877225)
4552937036,41.7862129,-111.8242074,1,1370.684,turning_circle,POINT (-111.8242074 41.7862129)
4552937042,41.7870032,-111.8298158,3,1365.923,,POINT (-111.8298158 41.7870032)
4552937044,41.7834175,-111.8308961,3,1366.592,,POINT (-111.8308961 41.7834175)
4552937046,41.7777384,-111.8306136,4,1366.103,,POINT (-111.8306136 41.7777384)
4554538921,41.784932,-111.801806,1,1417.543,,POINT (-111.801806 41.784932)
4554538937,41.7821209,-111.7996649,1,1424.664,,POINT (-111.7996649 41.7821209)
4554538943,41.7785169,-111.792485,1,1451.558,,POINT (-111.792485 41.7785169)
4554538986,41.7888313,-111.7980626,1,1454.885,,POINT (-111.7980626 41.7888313)
4554538987,41.7903537,-111.7999933,1,1449.086,,POINT (-111.7999933 41.7903537)
4562087109,41.7923752,-111.8221086,3,1370.984,,POINT (-111.8221086 41.7923752)
4562087111,41.7924548,-111.8233261,1,1369.635,turning_circle,POINT (-111.8233261 41.7924548)
4562087112,41.7934083,-111.8246121,3,1367.889,,POINT (-111.8246121 41.7934083)
4562087113,41.7943046,-111.8233214,1,1368.987,turning_circle,POINT (-111.8233214 41.7943046)
4562087114,41.7950897,-111.8207573,3,1372.226,,POINT (-111.8207573 41.7950897)
4562087115,41.7957523,-111.8207358,1,1373.131,turning_circle,POINT (-111.8207358 41.7957523)
4562087116,41.7915127,-111.8221561,3,1370.367,,POINT (-111.8221561 41.7915127)
4562087117,41.7915522,-111.8246669,4,1369.024,,POINT (-111.8246669 41.7915522)
4562087118,41.7915689,-111.8282138,3,1366.168,,POINT (-111.8282138 41.7915689)
4562087120,41.7929608,-111.8281816,1,1365.863,,POINT (-111.8281816 41.7929608)
4562087121,41.7924883,-111.8246393,3,1369.003,,POINT (-111.8246393 41.7924883)
4562087122,41.7925048,-111.8281921,3,1365.929,,POINT (-111.8281921 41.7925048)
4562087127,41.7975296,-111.8096176,3,1418.414,,POINT (-111.8096176 41.7975296)
4562087136,41.8050044,-111.811631,3,1412.925,,POINT (-111.811631 41.8050044)
4562087140,41.802887,-111.8113904,3,1413.606,,POINT (-111.8113904 41.802887)
4562087141,41.8029012,-111.8120326,1,1410.035,,POINT (-111.8120326 41.8029012)
4562087142,41.8033779,-111.8113948,3,1413.341,,POINT (-111.8113948 41.8033779)
4562087143,41.8033778,-111.8107453,1,1416.131,turning_circle,POINT (-111.8107453 41.8033778)
4562087144,41.8041092,-111.8115125,3,1413.858,,POINT (-111.8115125 41.8041092)
4562087145,41.8041839,-111.8107534,1,1418.381,turning_circle,POINT (-111.8107534 41.8041839)
4562087151,41.808204,-111.7992493,3,1496.382,,POINT (-111.7992493 41.808204)
4562087156,41.8078163,-111.8077653,3,1437.421,,POINT (-111.8077653 41.8078163)
4562087157,41.8074106,-111.8119643,1,1411.224,,POINT (-111.8119643 41.8074106)
4562087162,41.8080101,-111.8026195,4,1473.061,,POINT (-111.8026195 41.8080101)
4562087169,41.8081969,-111.8008082,4,1485.432,,POINT (-111.8008082 41.8081969)
4562087171,41.8068565,-111.8005377,1,1488.038,turning_circle,POINT (-111.8005377 41.8068565)
4562087181,41.7981082,-111.7975053,3,1492.414,,POINT (-111.7975053 41.7981082)
4562087187,41.7997199,-111.8005472,3,1477.651,,POINT (-111.8005472 41.7997199)
4562087188,41.8099598,-111.8164238,3,1389.867,,POINT (-111.8164238 41.8099598)
4562087789,41.8098684,-111.8133971,1,1400.38,,POINT (-111.8133971 41.8098684)
4562087815,41.8052556,-111.8333278,3,1362.972,,POINT (-111.8333278 41.8052556)
4562087817,41.7978728,-111.8244801,3,1368.797,,POINT (-111.8244801 41.7978728)
4562087829,41.7978456,-111.8255192,3,1368.574,,POINT (-111.8255192 41.7978456)
4562162808,41.8108745,-111.8019922,1,1472.773,,POINT (-111.8019922 41.8108745)
4562162809,41.8130479,-111.7994992,1,1489.697,,POINT (-111.7994992 41.8130479)
4562162812,41.8112308,-111.7979242,3,1506.184,,POINT (-111.7979242 41.8112308)
4562162815,41.8102178,-111.8000504,4,1487.283,,POINT (-111.8000504 41.8102178)
4562162816,41.811681,-111.7987666,3,1498.325,,POINT (-111.7987666 41.811681)
4562162817,41.8109094,-111.7994497,3,1492.218,,POINT (-111.7994497 41.8109094)
4562162830,41.8068268,-111.7992303,1,1495.359,turning_circle,POINT (-111.7992303 41.8068268)
4562162832,41.8089344,-111.8006773,3,1486.255,,POINT (-111.8006773 41.8089344)
4563776895,41.8235639,-111.8303285,3,1386.617,,POINT (-111.8303285 41.8235639)
4563776902,41.8213191,-111.8305231,3,1382.946,,POINT (-111.8305231 41.8213191)
4563776903,41.8234744,-111.8288841,3,1388.125,,POINT (-111.8288841 41.8234744)
4563776907,41.8206971,-111.830528,4,1381.817,,POINT (-111.830528 41.8206971)
4563868820,41.8263793,-111.8133609,3,1434.938,,POINT (-111.8133609 41.8263793)
4563868831,41.8335904,-111.8057716,4,1471.26,,POINT (-111.8057716 41.8335904)
4563983352,41.8365312,-111.8340509,1,1401.297,turning_circle,POINT (-111.8340509 41.8365312)
4565578449,41.8400243,-111.8490278,4,1378.203,,POINT (-111.8490278 41.8400243)
4565578450,41.8416735,-111.8491492,3,1378.189,,POINT (-111.8491492 41.8416735)
4565578451,41.8425084,-111.8491492,3,1377.514,,POINT (-111.8491492 41.8425084)
4565578454,41.8400243,-111.8508771,1,1376.373,turning_circle,POINT (-111.8508771 41.8400243)
4565578458,41.840081,-111.8483638,3,1378.773,,POINT (-111.8483638 41.840081)
4565578459,41.8396208,-111.8483367,1,1379.57,turning_circle,POINT (-111.8483367 41.8396208)
4565578462,41.8396138,-111.8472252,1,1381.082,turning_circle,POINT (-111.8472252 41.8396138)
4565578463,41.8415044,-111.8539304,3,1372.891,,POINT (-111.8539304 41.8415044)
4565578472,41.84093,-111.8490945,4,1377.959,,POINT (-111.8490945 41.84093)
4565578474,41.8416665,-111.8467956,3,1380.855,,POINT (-111.8467956 41.8416665)
4565578476,41.8431204,-111.853932,3,1372.156,,POINT (-111.853932 41.8431204)
4565578477,41.8432948,-111.8491173,4,1377.643,,POINT (-111.8491173 41.8432948)
4565578478,41.8433086,-111.8473933,1,1379.893,turning_circle,POINT (-111.8473933 41.8433086)
4565578754,41.8345772,-111.8431553,3,1385.251,,POINT (-111.8431553 41.8345772)
4565578755,41.8337997,-111.8431744,1,1385.486,turning_circle,POINT (-111.8431744 41.8337997)
4565578761,41.845019,-111.8393569,3,1390.298,,POINT (-111.8393569 41.845019)
4565578763,41.8456009,-111.8392458,1,1391.641,turning_circle,POINT (-111.8392458 41.8456009)
4567089958,41.8482528,-111.8279501,3,1412.939,,POINT (-111.8279501 41.8482528)
4567089959,41.8504722,-111.8279625,3,1414.988,,POINT (-111.8279625 41.8504722)
4567090194,41.8505103,-111.825588,3,1421.189,,POINT (-111.825588 41.8505103)
4567090195,41.8510242,-111.8255961,1,1422.145,,POINT (-111.8255961 41.8510242)
4567090196,41.8506639,-111.8255904,3,1421.514,,POINT (-111.8255904 41.8506639)
4567090205,41.8504762,-111.8277183,3,1415.716,,POINT (-111.8277183 41.8504762)
